Name,Age,Ht.,Nickname,Endeavor record,MMA record,Weight Class,Weight Class Index,Overall Wins,Overall Losses,UFC Wins,UFC Losses,k_wins,sb_wins,d_wins,hd_strk,lg_stk,bd_strk,st_land,st_attemp,tk_land,tk_attemp,strksL_perm,strksAb_perm,takedAv_per,subAvg_perm,strk_d,take_d,kd_rat,av_time,stand_stk,clinch_stk,grnd_stk,Rank,Reign(total),Defenses,ex_champ
Matt Schnell,29,68.11009999999999,Danger,3 2,12 4,Bantamweight,6,12, 4,3,2,2.0,6.0,4.0,95.0,44.0,14.0,153.0,436.0,1.0,5.0,3.69,3.69,0.72,1.45,63.0,55.0,0.00,08:18,136.0,17.0,0.0,,,,False
Ricardo Ramos,23,68.8975,,3 1,12 2,Bantamweight,6,12, 2,3,1,3.0,6.0,3.0,97.0,21.0,23.0,141.0,328.0,4.0,8.0,3.36,3.31,1.43,0.71,59.0,73.0,0.71,13:59,107.0,15.0,19.0,,,,False
Aiemann Zahabi,31,68.11009999999999,,1 2,7 2,Bantamweight,6,7 ,2,1,2,4.0,2.0,1.0,77.0,2.0,11.0,90.0,217.0,,1.0,3.34,3.93,0.0,0.0,63.0,72.0,0.56,13:29,80.0,7.0,3.0,,,,False
Andre Soukhamthath,30,68.8975,The Asian Sensation,2 4,13 7,Bantamweight,6,13, 7,2,4,8.0,3.0,2.0,103.0,33.0,77.0,213.0,470.0,4.0,11.0,3.22,3.89,1.59,0.23,54.0,75.0,1.36,13:13,132.0,52.0,29.0,,,,False
Tom Duquesnoy,25,66.92899999999999,Firekid,2 1,16 2 (1 NC),Bantamweight,6,16, 2 ,2,1,8.0,4.0,3.0,66.0,40.0,30.0,136.0,300.0,1.0,4.0,3.83,5.3,0.42,0.0,63.0,47.0,0.85,11:49,115.0,20.0,1.0,,,,False
Brian Kelleher,32,66.1416,Boom,3 3,19 10,Bantamweight,6,19, 10,3,3,7.0,8.0,4.0,173.0,37.0,31.0,241.0,528.0,4.0,15.0,5.01,5.98,1.25,0.62,54.0,85.0,0.31,08:01,195.0,22.0,24.0,,,,False
Marlon Moraes,31,66.1416,Magic,4 1,23 5 1,Bantamweight,6,23, 5 ,4,1,10.0,5.0,6.0,56.0,27.0,30.0,113.0,327.0,1.0,4.0,3.23,2.6,0.43,0.86,66.0,60.0,1.72,06:59,103.0,0.0,10.0,1.0,,,False
Cody Stamann,29,66.1416,The Spartan,4 1,18 2,Bantamweight,6,18, 2,4,1,6.0,2.0,9.0,197.0,39.0,79.0,315.0,658.0,15.0,29.0,4.59,3.29,3.28,0.0,63.0,86.0,0.00,13:44,220.0,54.0,41.0,10.0,,,False
Bharat Kandare,29,66.92899999999999,Daring,0 1,5 3,Bantamweight,6,5 ,3,0,1,,,,1.0,2.0,0.0,3.0,30.0,,,0.7,1.88,0.0,0.0,72.0,0.0,04:16,13:44,220.0,54.0,41.0,,,,False
Cory Sandhagen,27,70.866,,4 0,11 1,Bantamweight,6,11, 1,4,0,,,,121.0,17.0,25.0,163.0,314.0,,,8.89,2.73,1.64,1.64,65.0,1.0,06:07,13:44,220.0,54.0,41.0,,,,False
Wuliji Buren,29,68.11009999999999,Beast Master,0 3,9 6,Bantamweight,6,9 ,6,0,3,2.0,4.0,4.0,35.0,13.0,17.0,65.0,152.0,6.0,21.0,1.63,2.96,3.38,0.38,57.0,71.0,0.00,13:18,45.0,9.0,11.0,,,,False
Merab Dvalishvili,28,66.1416,,2 2,9 4,Bantamweight,6,9 ,4,2,2,2.0,1.0,5.0,127.0,20.0,23.0,170.0,493.0,17.0,53.0,3.78,2.22,7.33,0.0,59.0,80.0,0.33,15:00,86.0,31.0,53.0,,,,False
Benito Lopez,25,70.0786,Golden Boy,1 1,9 1,Bantamweight,6,9 ,1,1,1,3.0,2.0,4.0,58.0,12.0,15.0,85.0,199.0,,,4.68,9.2,0.0,0.83,60.0,79.0,0.83,09:05,76.0,9.0,0.0,,,,False
Alex Perez,26,64.17309999999999,,3 1,21 5,Bantamweight,6,21, 5,3,1,4.0,6.0,11.0,137.0,46.0,28.0,211.0,426.0,7.0,21.0,4.69,3.31,3.33,1.0,61.0,88.0,0.33,09:00,132.0,34.0,45.0,,,,False
Mark De La Rosa,24,66.1416,The Bumblebee,11 1,,Bantamweight,6,na,n,11, 1,1.0,6.0,27.0,73.0,25.0,21.0,119.0,299.0,2.0,10.0,2.72,3.34,0.69,0.34,53.0,50.0,0.00,10:55,86.0,18.0,15.0,,,,False
Brandon Davis,29,70.0786,Killer B,2 3,10 5,Bantamweight,6,10, 5,2,3,3.0,2.0,4.0,128.0,52.0,28.0,208.0,553.0,1.0,3.0,3.87,5.58,0.28,0.0,64.0,57.0,0.00,13:27,195.0,13.0,0.0,,,,False
Manny Bermudez,24,66.1416,The Bermudez Triangle,3 0,13 0,Bantamweight,6,13, 0,3,0,,,,18.0,0.0,4.0,22.0,43.0,,,1.88,2.57,2.57,7.7,58.0,1.0,03:54,13:27,195.0,13.0,0.0,,,,False
Ricky Simon,26,66.1416,,3 0,15 1,Bantamweight,6,15, 1,3,0,5.0,2.0,7.0,72.0,16.0,25.0,113.0,293.0,9.0,32.0,2.51,4.13,4.33,0.33,70.0,74.0,0.67,15:00,84.0,12.0,17.0,15.0,,,False
Nathaniel Wood,25,66.1416,The Prospect,3 0,16 3,Bantamweight,6,16, 3,3,0,9.0,5.0,2.0,66.0,35.0,23.0,124.0,292.0,,6.0,4.24,2.94,2.05,2.05,58.0,80.0,0.51,09:45,88.0,7.0,29.0,,,,False
Brad Katona,27,66.1416,Superman,2 1,8 1,Bantamweight,6,8 ,1,2,1,1.0,3.0,5.0,82.0,45.0,20.0,147.0,269.0,2.0,10.0,4.9,2.77,1.0,0.0,60.0,43.0,0.00,15:00,117.0,4.0,26.0,,,,False
Raoni Barcelos,32,66.92899999999999,,2 0,13 1,Bantamweight,6,13, 1,2,0,7.0,2.0,4.0,109.0,3.0,5.0,117.0,209.0,3.0,6.0,5.66,6.19,3.63,0.73,54.0,75.0,0.73,10:21,70.0,8.0,39.0,,,,False
Petr Yan,26,66.92899999999999,No Mercy,5 0,13 1,Bantamweight,6,13, 1,5,0,5.0,1.0,5.0,215.0,10.0,56.0,281.0,545.0,,10.0,6.46,2.92,1.73,0.35,69.0,83.0,0.69,10:52,195.0,44.0,42.0,9.0,,,False
Said Nurmagomedov,27,68.11009999999999,,2 0,13 1,Bantamweight,6,13, 1,2,0,2.0,3.0,6.0,46.0,17.0,19.0,82.0,137.0,1.0,11.0,4.69,1.95,0.86,0.0,64.0,10.0,0.86,08:44,57.0,19.0,6.0,,,,False
Pingyuan Liu,26,66.1416,,2 0,13 5,Bantamweight,6,13, 5,2,0,3.0,4.0,3.0,62.0,8.0,17.0,87.0,210.0,1.0,5.0,2.9,4.13,0.5,2.0,47.0,56.0,0.50,15:00,65.0,9.0,13.0,,,,False
Khalid Taha,27,66.92899999999999,,1 1,13 2,Bantamweight,6,13, 2,1,1,8.0,2.0,2.0,24.0,5.0,3.0,32.0,57.0,,,2.13,3.0,0.0,0.0,35.0,45.0,0.00,15:00,21.0,7.0,4.0,,,,False
Montel Jackson,27,70.0786,Quik,2 1,8 3,Bantamweight,6,8 ,3,2,1,5.0,1.0,1.0,33.0,4.0,15.0,52.0,110.0,2.0,2.0,3.12,3.12,1.8,0.9,59.0,68.0,0.00,08:20,30.0,17.0,5.0,,,,False
Jin Soo Son,26,66.1416,,0 1,9 3,Bantamweight,6,9 ,3,0,1,0.0,0.0,0.0,51.0,3.0,4.0,58.0,220.0,1.0,7.0,3.87,6.67,1.0,0.0,57.0,10.0,0.00,15:00,47.0,7.0,4.0,,,,False
Andre Ewell,31,70.866,Mr. Highlight,1 1,14 5,Bantamweight,6,14, 5,1,1,7.0,4.0,3.0,51.0,1.0,16.0,68.0,181.0,1.0,1.0,2.33,3.6,0.51,0.0,51.0,38.0,0.51,14:36,65.0,2.0,1.0,,,,False
Jonathan Martinez,32,66.92899999999999,Dragon,1 1,10 2,Bantamweight,6,10, 2,1,1,,,,36.0,8.0,27.0,71.0,111.0,,,4.73,5.27,1.0,0.0,43.0,0.0,15:00,14:36,65.0,2.0,1.0,,,,False
Martin Day,30,68.8975,The Spartan,0 1,8 3,Bantamweight,6,8 ,3,0,1,3.0,2.0,3.0,54.0,8.0,38.0,100.0,184.0,1.0,1.0,6.67,6.4,1.0,2.0,59.0,86.0,1.00,15:00,82.0,4.0,14.0,,,,False
Chris Gutierrez,28,68.11009999999999,El Guapo,1 1,13 4,Bantamweight,6,13, 4,1,1,6.0,1.0,5.0,24.0,50.0,21.0,95.0,173.0,,1.0,3.93,2.07,0.0,0.0,64.0,60.0,0.00,12:06,92.0,0.0,3.0,,,,False
Mario Bautista,25,68.8975,,0 1,6 1,Bantamweight,6,6 ,1,0,1,0.0,0.0,0.0,4.0,2.0,3.0,9.0,30.0,1.0,1.0,2.56,4.83,4.27,0.0,69.0,50.0,0.00,03:31,9.0,0.0,0.0,,,,False
Ryan MacDonald,26,70.866,,0 1,10 1,Bantamweight,6,10, 1,0,1,,,,4.0,10.0,1.0,15.0,75.0,,,1.0,4.6,0.0,0.0,43.0,0.0,15:00,03:31,9.0,0.0,0.0,,,,False
Joseph Benavidez,34,64.17309999999999,,19 5,27 5,Flyweight,7,27, 5,19, 5,7.0,9.0,10.0,538.0,200.0,251.0,989.0,2969.0,16.0,97.0,3.4,2.58,1.49,0.62,63.0,66.0,0.36,12:08,782.0,119.0,88.0,2.0,,,False
Tim Elliott,32,66.92899999999999,,4 6,15 8 1,Flyweight,7,15, 8 ,4,6,3.0,6.0,6.0,294.0,54.0,84.0,432.0,941.0,36.0,55.0,3.41,2.3,4.26,1.42,63.0,50.0,0.12,12:40,246.0,75.0,111.0,,,,False
Jussier Formiga,34,64.9605,Formiga,9 4,23 5,Flyweight,7,23, 5,9,4,0.0,10.0,17.0,148.0,25.0,36.0,209.0,528.0,15.0,50.0,1.37,2.05,1.97,0.59,66.0,86.0,0.20,11:42,140.0,29.0,40.0,1.0,,,False
Ryan Benoit,29,64.9605,Baby Face,3 3,10 5,Flyweight,7,10, 5,3,3,8.0,1.0,1.0,117.0,11.0,18.0,146.0,403.0,1.0,5.0,2.38,3.2,0.24,0.24,60.0,63.0,0.98,10:13,116.0,12.0,18.0,,,,False
Wilson Reis,34,64.17309999999999,,7 6,23 10,Flyweight,7,23, 10,7,6,0.0,10.0,13.0,152.0,83.0,35.0,270.0,911.0,43.0,115.0,1.86,2.95,5.15,0.62,57.0,47.0,0.00,12:08,181.0,37.0,52.0,4.0,,,False
Henry Cejudo,32,64.17309999999999,The Messenger,8 2,14 2,Flyweight,7,14, 2,8,2,5.0,0.0,7.0,239.0,37.0,164.0,440.0,1014.0,19.0,53.0,3.56,2.6,2.3,0.12,67.0,89.0,0.48,12:23,265.0,110.0,65.0,0.0,275,1.0,True
Alexandre Pantoja,29,64.9605,The Cannibal,5 1,21 3,Flyweight,7,21, 3,5,1,6.0,8.0,6.0,158.0,44.0,56.0,258.0,550.0,3.0,6.0,4.31,3.38,0.75,1.76,60.0,61.0,0.25,11:58,203.0,42.0,13.0,,,,False
Eric Shelton,28,66.1416,Showtime,2 4,12 6,Flyweight,7,12, 6,2,4,2.0,5.0,5.0,183.0,17.0,31.0,231.0,543.0,10.0,33.0,2.57,1.88,2.83,0.17,64.0,46.0,0.00,15:00,133.0,3.0,95.0,12.0,,,False
Deiveson Figueiredo,31,64.9605,Deus da Guerra,4 1,15 1,Flyweight,7,15, 1,4,1,8.0,5.0,2.0,70.0,2.0,38.0,110.0,225.0,7.0,15.0,1.91,1.65,1.82,2.86,53.0,47.0,1.04,11:32,46.0,12.0,52.0,,,,False
Ashkan Mokhtarian,33,66.1416,The Assassin,0 2,13 3,Flyweight,7,13, 3,0,2,6.0,6.0,1.0,22.0,19.0,13.0,54.0,124.0,1.0,6.0,1.95,3.66,0.54,0.0,44.0,33.0,0.00,13:49,51.0,1.0,2.0,,,,False
Joseph Morales,24,66.1416,Bopo,1 2,9 2,Flyweight,7,9 ,2,1,2,2.0,5.0,2.0,31.0,4.0,10.0,45.0,121.0,,2.0,1.58,1.72,0.53,2.63,61.0,23.0,0.53,09:30,24.0,2.0,19.0,,,,False
Rogerio Bontorin,27,64.9605,,1 0,15 1,Flyweight,7,15, 1,1,0,2.0,11.0,1.0,27.0,2.0,11.0,40.0,77.0,1.0,3.0,2.67,6.47,1.0,2.0,39.0,60.0,0.00,15:00,33.0,6.0,1.0,7.0,,,False
Jordan Espinosa,29,66.92899999999999,,1 0,14 5 (1 NC),Flyweight,7,14, 5 ,1,0,2.0,7.0,4.0,19.0,18.0,10.0,47.0,105.0,,3.0,3.13,6.73,1.0,0.0,55.0,10.0,0.00,15:00,46.0,1.0,0.0,,,,False
Cat Zingano,36,66.1416,Alpha,3 4,10 4,"Women""s Featherweight",8,10, 4,3,4,5.0,3.0,2.0,107.0,28.0,46.0,181.0,295.0,13.0,20.0,2.57,1.63,2.77,0.85,47.0,43.0,0.00,10:04,66.0,44.0,71.0,5.0,,,False
Amanda Nunes,30,68.11009999999999,The Lioness,11 2,17 4,"Women""s Featherweight",8,17, 4,11, 2,12.0,3.0,2.0,253.0,102.0,62.0,417.0,808.0,11.0,26.0,4.65,3.21,1.84,0.67,57.0,80.0,0.67,08:10,296.0,22.0,99.0,0.0,128,0.0,True
Amanda Nunes,30,68.11009999999999,The Lioness,11 2,17 4,"Women""s Featherweight",8,17, 4,11, 2,12.0,3.0,2.0,253.0,102.0,62.0,417.0,808.0,11.0,26.0,4.65,3.21,1.84,0.67,57.0,80.0,0.67,08:10,296.0,22.0,99.0,0.0,1031,1.0,True
Amanda Nunes,30,68.11009999999999,The Lioness,11 2,17 4,"Women""s Featherweight",8,17, 4,11, 2,12.0,3.0,2.0,253.0,102.0,62.0,417.0,808.0,11.0,26.0,4.65,3.21,1.84,0.67,57.0,80.0,0.67,08:10,296.0,22.0,99.0,0.0,128,0.0,True
Amanda Nunes,30,68.11009999999999,The Lioness,11 2,17 4,"Women""s Featherweight",8,17, 4,11, 2,12.0,3.0,2.0,253.0,102.0,62.0,417.0,808.0,11.0,26.0,4.65,3.21,1.84,0.67,57.0,80.0,0.67,08:10,296.0,22.0,99.0,0.0,1031,1.0,True
Holly Holm,37,68.11009999999999,The Preacher's Daughter,5 4,12 4,"Women""s Featherweight",8,12, 4,5,4,8.0,0.0,4.0,216.0,109.0,128.0,453.0,1327.0,6.0,19.0,2.82,2.8,0.56,0.09,58.0,78.0,0.19,17:51,376.0,53.0,24.0,2.0,111,0.0,True
Holly Holm,37,68.11009999999999,The Preacher's Daughter,5 4,12 4,"Women""s Featherweight",8,12, 4,5,4,8.0,0.0,4.0,216.0,109.0,128.0,453.0,1327.0,6.0,19.0,2.82,2.8,0.56,0.09,58.0,78.0,0.19,17:51,376.0,53.0,24.0,2.0,111,0.0,True
Cris Cyborg,33,68.11009999999999,Cyborg,9 1 (1 NC),20 2 (1 NC),"Women""s Featherweight",8,20, 2 ,9,1  ,17.0,0.0,3.0,201.0,44.0,93.0,338.0,591.0,3.0,5.0,6.76,3.42,0.9,0.0,69.0,91.0,0.60,08:20,216.0,67.0,55.0,,517,1.0,True
Megan Anderson,29,72.0471,,1 1,9 3,"Women""s Featherweight",8,9 ,3,1,1,4.0,2.0,2.0,17.0,0.0,12.0,29.0,67.0,,,1.81,3.12,0.0,0.0,35.0,50.0,0.00,08:01,22.0,7.0,0.0,,,,False
Leah Letson,26,66.92899999999999,Nidas,1 0,4 1,"Women""s Featherweight",8,4 ,1,1,0,0.0,0.0,0.0,40.0,14.0,19.0,73.0,179.0,,1.0,4.87,3.8,0.0,0.0,64.0,10.0,0.00,15:00,66.0,6.0,1.0,,,,False
Julija Stoliarenko,26,66.92899999999999,,0 1,4 2,"Women""s Featherweight",8,4 ,2,0,1,0.0,0.0,0.0,39.0,11.0,7.0,57.0,158.0,,4.0,3.8,4.87,0.0,1.0,59.0,10.0,0.00,15:00,50.0,5.0,2.0,,,,False
Germaine de Randamie,35,68.8975,The Iron Lady,6 2,8 3,"Women""s Bantamweight",9,8 ,3,6,2,3.0,0.0,4.0,89.0,47.0,84.0,220.0,458.0,,1.0,3.15,2.77,0.0,0.0,67.0,89.0,0.22,11:37,126.0,94.0,0.0,1.0,128,0.0,True
Sara McMann,38,66.1416,,5 5,11 5,"Women""s Bantamweight",9,11, 5,5,5,1.0,5.0,5.0,119.0,18.0,39.0,176.0,438.0,,34.0,2.2,3.54,3.18,0.56,48.0,67.0,0.19,08:01,70.0,41.0,65.0,9.0,,,False
Amanda Nunes,30,68.11009999999999,The Lioness,11 2,17 4,"Women""s Bantamweight",9,17, 4,11, 2,12.0,3.0,2.0,253.0,102.0,62.0,417.0,808.0,11.0,26.0,4.65,3.21,1.84,0.67,57.0,80.0,0.67,08:10,296.0,22.0,99.0,0.0,128,0.0,True
Amanda Nunes,30,68.11009999999999,The Lioness,11 2,17 4,"Women""s Bantamweight",9,17, 4,11, 2,12.0,3.0,2.0,253.0,102.0,62.0,417.0,808.0,11.0,26.0,4.65,3.21,1.84,0.67,57.0,80.0,0.67,08:10,296.0,22.0,99.0,0.0,1031,1.0,True
Amanda Nunes,30,68.11009999999999,The Lioness,11 2,17 4,"Women""s Bantamweight",9,17, 4,11, 2,12.0,3.0,2.0,253.0,102.0,62.0,417.0,808.0,11.0,26.0,4.65,3.21,1.84,0.67,57.0,80.0,0.67,08:10,296.0,22.0,99.0,0.0,128,0.0,True
Amanda Nunes,30,68.11009999999999,The Lioness,11 2,17 4,"Women""s Bantamweight",9,17, 4,11, 2,12.0,3.0,2.0,253.0,102.0,62.0,417.0,808.0,11.0,26.0,4.65,3.21,1.84,0.67,57.0,80.0,0.67,08:10,296.0,22.0,99.0,0.0,1031,1.0,True
Raquel Pennington,30,66.92899999999999,Rocky,6 4,9 5,"Women""s Bantamweight",9,9 ,5,6,4,1.0,3.0,5.0,308.0,67.0,112.0,487.0,1027.0,11.0,39.0,3.42,3.31,1.16,0.95,63.0,65.0,0.00,14:15,281.0,157.0,49.0,4.0,,,False
Bethe Correia,35,64.9605,Pitbull,4 3 1,10 3 1,"Women""s Bantamweight",9,10, 3 ,4,3 1,2.0,0.0,8.0,238.0,87.0,81.0,406.0,902.0,3.0,12.0,4.34,3.87,0.48,0.0,59.0,86.0,0.00,11:42,336.0,67.0,3.0,12.0,,,False
Sarah Moras,31,66.92899999999999,Cheesecake,2 4,5 5,"Women""s Bantamweight",9,5 ,5,2,4,2.0,2.0,1.0,99.0,7.0,10.0,116.0,312.0,3.0,18.0,1.85,3.18,0.95,0.95,45.0,38.0,0.00,12:34,61.0,13.0,42.0,,,,False
Marion Reneau,41,66.1416,The Belizean Bruiser,5 4 1,9 5 1,"Women""s Bantamweight",9,9 ,5 1,5,4 1,5.0,3.0,1.0,316.0,51.0,78.0,445.0,1067.0,2.0,3.0,3.46,2.93,0.35,1.05,65.0,51.0,0.00,12:51,297.0,70.0,78.0,8.0,,,False
Holly Holm,37,68.11009999999999,The Preacher's Daughter,5 4,12 4,"Women""s Bantamweight",9,12, 4,5,4,8.0,0.0,4.0,216.0,109.0,128.0,453.0,1327.0,6.0,19.0,2.82,2.8,0.56,0.09,58.0,78.0,0.19,17:51,376.0,53.0,24.0,2.0,111,0.0,True
Holly Holm,37,68.11009999999999,The Preacher's Daughter,5 4,12 4,"Women""s Bantamweight",9,12, 4,5,4,8.0,0.0,4.0,216.0,109.0,128.0,453.0,1327.0,6.0,19.0,2.82,2.8,0.56,0.09,58.0,78.0,0.19,17:51,376.0,53.0,24.0,2.0,111,0.0,True
Lina Lansberg,37,66.92899999999999,Elbow Queen,2 3,8 4,"Women""s Bantamweight",9,8 ,4,2,3,4.0,0.0,4.0,82.0,25.0,111.0,218.0,393.0,,,3.63,5.31,0.5,0.25,46.0,33.0,0.00,12:00,88.0,124.0,6.0,13.0,,,False
Ketlen Vieira,27,68.11009999999999,Fenômeno,4 0,10 0,"Women""s Bantamweight",9,10, 0,4,0,2.0,4.0,4.0,115.0,9.0,18.0,142.0,384.0,8.0,14.0,2.62,3.69,2.21,0.83,56.0,92.0,0.00,13:34,86.0,36.0,20.0,3.0,,,False
Irene Aldana,31,68.8975,,2 2,9 4,"Women""s Bantamweight",9,9 ,4,2,2,5.0,2.0,2.0,268.0,75.0,38.0,381.0,876.0,2.0,4.0,6.35,7.08,0.5,0.0,61.0,95.0,0.00,15:00,329.0,30.0,22.0,10.0,,,False
Gina Mazany,30,66.1416,Danger,1 3,5 3,"Women""s Bantamweight",9,5 ,3,1,3,2.0,1.0,2.0,39.0,16.0,35.0,90.0,181.0,7.0,9.0,2.72,2.84,3.18,0.0,50.0,20.0,0.00,08:16,50.0,32.0,8.0,,,,False
Tonya Evinger,37,66.92899999999999,Triple Threat,0 2,19 7 (1 NC),"Women""s Bantamweight",9,19, 7 ,0,2,8.0,7.0,4.0,15.0,11.0,15.0,41.0,101.0,1.0,5.0,2.67,9.37,0.98,0.0,42.0,29.0,0.00,07:41,31.0,10.0,0.0,11.0,,,False
Yana Kunitskaya,29,66.1416,Foxy,2 1,12 4,"Women""s Bantamweight",9,12, 4,2,1,,,,63.0,54.0,58.0,175.0,345.0,,,5.24,4.01,3.14,0.45,51.0,0.0,11:08,07:41,31.0,10.0,0.0,7.0,,,False
Amanda Lemos,21,64.17309999999999,,0 1,6 1 1,"Women""s Bantamweight",9,6 ,1 1,0,1,,,,43.0,11.0,14.0,68.0,106.0,,,8.63,12.81,1.9,0.0,47.0,0.0,07:53,07:41,31.0,10.0,0.0,,,,False
Talita Bernardo,32,64.17309999999999,,1 2,6 3,"Women""s Bantamweight",9,6 ,3,1,2,0.0,4.0,2.0,78.0,34.0,16.0,128.0,277.0,4.0,24.0,2.85,3.65,2.0,0.67,58.0,50.0,0.00,14:58,103.0,6.0,19.0,15.0,,,False
Aspen Ladd,24,66.1416,,2 0,7 0,"Women""s Bantamweight",9,7 ,0,2,0,5.0,1.0,1.0,62.0,0.0,14.0,76.0,133.0,,,6.92,4.55,1.37,0.0,38.0,10.0,0.00,05:30,9.0,15.0,52.0,6.0,,,False
Macy Chiasson,27,68.8975,,3 0,5 0,"Women""s Bantamweight",9,5 ,0,3,0,2.0,2.0,1.0,26.0,2.0,21.0,49.0,99.0,,6.0,5.44,3.67,0.0,3.33,48.0,10.0,3.33,04:30,30.0,13.0,6.0,14.0,,,False
Liz Carmouche,35,66.1416,Girlrilla,5 5,13 6,"Women""s Flyweight",10,13, 6,5,5,6.0,2.0,4.0,163.0,80.0,53.0,296.0,516.0,22.0,37.0,2.49,3.72,3.16,0.51,61.0,68.0,0.00,13:12,160.0,45.0,91.0,,,,False
Alexis Davis,34,66.1416,Ally-Gator,8 5,19 9,"Women""s Flyweight",10,19, 9,8,5,2.0,8.0,9.0,188.0,142.0,90.0,420.0,1000.0,6.0,17.0,3.46,5.0,0.87,1.11,55.0,35.0,0.00,12:08,301.0,77.0,42.0,7.0,,,False
Jessica Eye,32,66.1416,Evil,4 5 (1 NC),14 6 (1 NC),"Women""s Flyweight",10,14, 6 ,4,5  ,3.0,1.0,9.0,320.0,102.0,91.0,513.0,1389.0,5.0,10.0,3.63,3.43,0.53,0.74,60.0,61.0,0.00,14:09,421.0,73.0,19.0,1.0,,,False
Roxanne Modafferi,36,66.1416,The Happy Warrior,2 3,23 15,"Women""s Flyweight",10,23, 15,2,3,4.0,5.0,13.0,211.0,17.0,25.0,253.0,846.0,3.0,21.0,3.98,6.83,0.94,0.24,56.0,42.0,0.00,15:53,206.0,14.0,33.0,8.0,,,False
Joanna Jedrzejczyk,31,66.1416,,9 3,15 3,"Women""s Flyweight",10,15, 3,9,3,4.0,1.0,10.0,647.0,358.0,340.0,1345.0,2899.0,2.0,3.0,6.07,2.77,0.14,0.0,65.0,81.0,0.07,18:29,1089.0,240.0,16.0,2.0,,,False
Joanna Jedrzejczyk,31,66.1416,,9 3,15 3,"Women""s Flyweight",10,15, 3,9,3,4.0,1.0,10.0,647.0,358.0,340.0,1345.0,2899.0,2.0,3.0,6.07,2.77,0.14,0.0,65.0,81.0,0.07,18:29,1089.0,240.0,16.0,4.0,,,False
Lauren Murphy,35,66.92899999999999,Lucky,2 4,10 4,"Women""s Flyweight",10,10, 4,2,4,7.0,0.0,3.0,226.0,74.0,35.0,335.0,821.0,6.0,20.0,3.73,3.81,1.0,0.0,61.0,63.0,0.00,14:59,201.0,55.0,79.0,,,,False
Paige VanZant,25,64.17309999999999,12 Gauge,5 3,8 4,"Women""s Flyweight",10,8 ,4,5,3,2.0,2.0,3.0,196.0,37.0,79.0,312.0,600.0,8.0,24.0,3.4,2.63,1.31,0.98,43.0,35.0,0.16,11:29,106.0,104.0,102.0,,,,False
Ashlee Evans-Smith,31,68.11009999999999,Rebel Girl,3 4,6 4,"Women""s Flyweight",10,6 ,4,3,4,3.0,0.0,3.0,211.0,65.0,116.0,392.0,1098.0,5.0,28.0,4.86,4.39,1.3,0.0,58.0,73.0,0.00,11:31,265.0,88.0,39.0,,,,False
Maryna Moroz,27,66.92899999999999,The Iron Lady,4 3,9 3,"Women""s Flyweight",10,9 ,3,4,3,1.0,5.0,2.0,177.0,30.0,90.0,297.0,1159.0,1.0,14.0,3.25,3.87,0.33,0.49,55.0,47.0,0.00,13:04,259.0,14.0,24.0,,,,False
Valentina Shevchenko,31,64.9605,Bullet,5 2,16 3,"Women""s Flyweight",10,16, 3,5,2,4.0,7.0,5.0,259.0,103.0,54.0,416.0,811.0,12.0,36.0,3.36,2.53,2.06,0.36,61.0,74.0,0.00,17:42,253.0,48.0,115.0,0.0,149,0.0,True
Justine Kish,31,64.9605,,2 2,6 2,"Women""s Flyweight",10,6 ,2,2,2,0.0,2.0,4.0,133.0,65.0,61.0,259.0,517.0,4.0,13.0,4.32,4.18,1.0,0.25,58.0,56.0,0.00,15:00,211.0,35.0,13.0,,,,False
Katlyn Chookagian,30,68.8975,Blonde Fighter,4 2,11 2,"Women""s Flyweight",10,11, 2,4,2,2.0,1.0,8.0,223.0,64.0,80.0,367.0,1182.0,,13.0,4.08,4.21,0.0,0.17,63.0,63.0,0.17,15:00,332.0,25.0,10.0,3.0,,,False
JJ Aldrich,26,64.9605,,3 2,7 3,"Women""s Flyweight",10,7 ,3,3,2,2.0,0.0,5.0,190.0,24.0,34.0,248.0,644.0,1.0,6.0,3.65,4.22,0.22,0.0,62.0,58.0,0.00,13:36,197.0,44.0,7.0,,,,False
Joanne Calderwood,32,66.1416,JoJo,5 3,13 3,"Women""s Flyweight",10,13, 3,5,3,5.0,1.0,37.0,232.0,155.0,104.0,491.0,975.0,,17.0,5.86,4.14,1.61,0.72,50.0,54.0,0.54,10:29,358.0,82.0,51.0,6.0,,,False
Veronica Macedo,23,62.992,,0 3,5 3 1,"Women""s Flyweight",10,5 ,3 1,0,3,1.0,1.0,3.0,51.0,7.0,12.0,70.0,155.0,1.0,2.0,1.93,3.7,0.83,0.41,38.0,50.0,0.00,12:04,39.0,17.0,14.0,,,,False
Lucie Pudilova,24,68.11009999999999,Bullet,2 3,8 4,"Women""s Flyweight",10,8 ,4,2,3,2.0,2.0,4.0,283.0,39.0,43.0,365.0,941.0,,3.0,4.87,4.21,0.0,0.8,54.0,65.0,0.40,15:00,274.0,52.0,39.0,,,,False
Ji Yeon Kim,29,66.1416,Firefist,2 2,8 2 2,"Women""s Flyweight",10,8 ,2 2,2,2,1.0,3.0,4.0,166.0,27.0,41.0,234.0,746.0,,1.0,3.9,4.78,0.0,0.0,58.0,33.0,0.00,15:00,197.0,37.0,0.0,,,,False
